   -0.109975E-13     0.659847E-05     0.314226E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.325568E-07
   -0.109949E-13     0.659695E-05     0.314229E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.316432E-07
   -0.109924E-13     0.659542E-05     0.314233E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.306965E-07
   -0.109898E-13     0.659389E-05     0.314236E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.297171E-07
   -0.109873E-13     0.659237E-05     0.314240E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.287051E-07
   -0.109847E-13     0.659084E-05     0.314243E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.276606E-07
   -0.109822E-13     0.658932E-05     0.314246E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.265838E-07
   -0.109796E-13     0.658779E-05     0.314250E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.254746E-07
   -0.109771E-13     0.658626E-05     0.314253E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.243335E-07
   -0.109746E-13     0.658474E-05     0.314257E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.231605E-07
   -0.109720E-13     0.658321E-05     0.314260E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.219561E-07
   -0.109695E-13     0.658168E-05     0.314264E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.207205E-07
   -0.109669E-13     0.658016E-05     0.314267E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.194535E-07
   -0.109644E-13     0.657863E-05     0.314271E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.181563E-07
   -0.109618E-13     0.657710E-05     0.314274E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.168286E-07
   -0.109593E-13     0.657558E-05     0.314278E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.154711E-07
   -0.109567E-13     0.657405E-05     0.314281E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.140839E-07
   -0.109542E-13     0.657253E-05     0.314284E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.126675E-07
   -0.109517E-13     0.657100E-05     0.314288E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.112223E-07
   -0.109491E-13     0.656947E-05     0.314291E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.974908E-08
   -0.109466E-13     0.656795E-05     0.314295E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.824802E-08
   -0.109440E-13     0.656642E-05     0.314298E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.671961E-08
   -0.109415E-13     0.656489E-05     0.314302E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.516418E-08
   -0.109389E-13     0.656337E-05     0.314305E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.358296E-08
   -0.109364E-13     0.656184E-05     0.314309E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.197596E-08
   -0.109338E-13     0.656031E-05     0.314312E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.343843E-09
   -0.109313E-13     0.655879E-05     0.314316E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.131251E-08
   -0.109288E-13     0.655726E-05     0.314319E-06    -0.125673E+04     0.284677E+01     0.642273E+09     0.299286E-08
