    0.1758E+07     0.0000E+00
    0.3516E+07     0.0000E+00
    0.5273E+07     0.0000E+00
    0.7031E+07     0.0000E+00
    0.8789E+07     0.0000E+00
    0.1055E+08     0.0000E+00
    0.1230E+08     0.0000E+00
    0.1406E+08     0.0000E+00
    0.1582E+08     0.0000E+00
    0.1758E+08     0.0000E+00
    0.1934E+08     0.0000E+00
    0.2109E+08     0.0000E+00
    0.2285E+08     0.0000E+00
    0.2461E+08     0.0000E+00
    0.2637E+08     0.0000E+00
    0.2812E+08     0.0000E+00
    0.2988E+08     0.0000E+00
    0.3164E+08     0.0000E+00
    0.3340E+08     0.0000E+00
    0.3516E+08     0.0000E+00
    0.3691E+08     0.0000E+00
    0.3867E+08     0.0000E+00
    0.4043E+08     0.0000E+00
    0.4219E+08     0.0000E+00
    0.4395E+08     0.0000E+00
    0.4570E+08     0.0000E+00
    0.4746E+08     0.0000E+00
    0.4922E+08     0.0000E+00
    0.5098E+08     0.0000E+00
    0.5273E+08     0.0000E+00
    0.5449E+08     0.0000E+00
    0.5625E+08     0.0000E+00
    0.5801E+08     0.0000E+00
    0.5977E+08     0.0000E+00
    0.6152E+08     0.0000E+00
    0.6328E+08     0.0000E+00
    0.6504E+08     0.0000E+00
    0.6680E+08     0.0000E+00
    0.6855E+08     0.0000E+00
    0.7031E+08     0.0000E+00
    0.7207E+08     0.0000E+00
    0.7383E+08     0.0000E+00
    0.7559E+08     0.0000E+00
    0.7734E+08     0.0000E+00
    0.7910E+08     0.0000E+00
    0.8086E+08     0.0000E+00
    0.8262E+08     0.0000E+00
    0.8438E+08     0.0000E+00
    0.8613E+08     0.0000E+00
    0.8789E+08     0.0000E+00
    0.8965E+08     0.0000E+00
    0.9141E+08     0.0000E+00
    0.9316E+08     0.0000E+00
    0.9492E+08     0.0000E+00
    0.9668E+08     0.0000E+00
    0.9844E+08     0.0000E+00
    0.1002E+09     0.0000E+00
    0.1020E+09     0.0000E+00
    0.1037E+09     0.0000E+00
    0.1055E+09     0.0000E+00
    0.1072E+09     0.0000E+00
    0.1090E+09     0.0000E+00
    0.1107E+09     0.0000E+00
    0.1125E+09     0.0000E+00
    0.1143E+09     0.0000E+00
    0.1160E+09     0.0000E+00
    0.1178E+09     0.0000E+00
    0.1195E+09     0.0000E+00
    0.1213E+09     0.0000E+00
    0.1230E+09     0.0000E+00
    0.1248E+09     0.0000E+00
    0.1266E+09     0.0000E+00
    0.1283E+09     0.0000E+00
    0.1301E+09     0.0000E+00
    0.1318E+09     0.0000E+00
    0.1336E+09     0.0000E+00
    0.1354E+09     0.0000E+00
    0.1371E+09     0.0000E+00
    0.1389E+09     0.0000E+00
    0.1406E+09     0.0000E+00
    0.1424E+09     0.0000E+00
    0.1441E+09     0.0000E+00
    0.1459E+09     0.0000E+00
    0.1477E+09     0.0000E+00
    0.1494E+09     0.0000E+00
    0.1512E+09     0.0000E+00
    0.1529E+09     0.0000E+00
    0.1547E+09     0.0000E+00
    0.1564E+09     0.0000E+00
    0.1582E+09     0.0000E+00
    0.1600E+09     0.0000E+00
    0.1617E+09     0.0000E+00
