   -0.109975E-13     0.659847E-05    -0.706997E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.336983E-07
   -0.109949E-13     0.659695E-05    -0.706994E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.327524E-07
   -0.109924E-13     0.659542E-05    -0.706992E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.317726E-07
   -0.109898E-13     0.659389E-05    -0.706989E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.307588E-07
   -0.109873E-13     0.659237E-05    -0.706986E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.297112E-07
   -0.109847E-13     0.659084E-05    -0.706983E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.286300E-07
   -0.109822E-13     0.658931E-05    -0.706981E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.275152E-07
   -0.109796E-13     0.658779E-05    -0.706978E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.263671E-07
   -0.109771E-13     0.658626E-05    -0.706975E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.251859E-07
   -0.109746E-13     0.658473E-05    -0.706972E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.239718E-07
   -0.109720E-13     0.658321E-05    -0.706969E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.227250E-07
   -0.109695E-13     0.658168E-05    -0.706967E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.214460E-07
   -0.109669E-13     0.658015E-05    -0.706964E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.201348E-07
   -0.109644E-13     0.657863E-05    -0.706961E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.187919E-07
   -0.109618E-13     0.657710E-05    -0.706958E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.174176E-07
   -0.109593E-13     0.657557E-05    -0.706956E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.160123E-07
   -0.109567E-13     0.657405E-05    -0.706953E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.145764E-07
   -0.109542E-13     0.657252E-05    -0.706950E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.131103E-07
   -0.109517E-13     0.657100E-05    -0.706947E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.116144E-07
   -0.109491E-13     0.656947E-05    -0.706944E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.100893E-07
   -0.109466E-13     0.656794E-05    -0.706942E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.853541E-08
   -0.109440E-13     0.656642E-05    -0.706939E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.695326E-08
   -0.109415E-13     0.656489E-05    -0.706936E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.534345E-08
   -0.109389E-13     0.656336E-05    -0.706933E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.370647E-08
   -0.109364E-13     0.656184E-05    -0.706931E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.204297E-08
   -0.109338E-13     0.656031E-05    -0.706928E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.353598E-09
   -0.109313E-13     0.655878E-05    -0.706925E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.136104E-08
   -0.109288E-13     0.655726E-05    -0.706922E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.310032E-08
   -0.109262E-13     0.655573E-05    -0.706919E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.486342E-08
   -0.109237E-13     0.655420E-05    -0.706917E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.664970E-08
   -0.109211E-13     0.655268E-05    -0.706914E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.845842E-08
   -0.109186E-13     0.655115E-05    -0.706911E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.102887E-07
   -0.109160E-13     0.654962E-05    -0.706908E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.121399E-07
   -0.109135E-13     0.654810E-05    -0.706906E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.140111E-07
   -0.109109E-13     0.654657E-05    -0.706903E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.159015E-07
   -0.109084E-13     0.654504E-05    -0.706900E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.178102E-07
   -0.109059E-13     0.654352E-05    -0.706897E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.197363E-07
   -0.109033E-13     0.654199E-05    -0.706895E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.216789E-07
   -0.109008E-13     0.654046E-05    -0.706892E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.236370E-07
   -0.108982E-13     0.653894E-05    -0.706889E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.256097E-07
   -0.108957E-13     0.653741E-05    -0.706886E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.275961E-07
   -0.108931E-13     0.653588E-05    -0.706883E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.295950E-07
   -0.108906E-13     0.653436E-05    -0.706881E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.316054E-07
   -0.108881E-13     0.653283E-05    -0.706878E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.336264E-07
   -0.108855E-13     0.653130E-05    -0.706875E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.356567E-07
   -0.108830E-13     0.652978E-05    -0.706872E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.376954E-07
   -0.108804E-13     0.652825E-05    -0.706870E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.397413E-07
   -0.108779E-13     0.652672E-05    -0.706867E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.417932E-07
   -0.108753E-13     0.652520E-05    -0.706864E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.438501E-07
   -0.108728E-13     0.652367E-05    -0.706861E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.459106E-07
   -0.108702E-13     0.652214E-05    -0.706858E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.479736E-07
   -0.108677E-13     0.652062E-05    -0.706856E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.500379E-07
   -0.108652E-13     0.651909E-05    -0.706853E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.521023E-07
   -0.108626E-13     0.651756E-05    -0.706850E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.541655E-07
   -0.108601E-13     0.651604E-05    -0.706847E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.562261E-07
   -0.108575E-13     0.651451E-05    -0.706845E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.582830E-07
   -0.108550E-13     0.651299E-05    -0.706842E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.603348E-07
   -0.108524E-13     0.651146E-05    -0.706839E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.623802E-07
   -0.108499E-13     0.650993E-05    -0.706836E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.644178E-07
   -0.108473E-13     0.650841E-05    -0.706833E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.664463E-07
   -0.108448E-13     0.650688E-05    -0.706831E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.684644E-07
   -0.108423E-13     0.650535E-05    -0.706828E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.704705E-07
   -0.108397E-13     0.650383E-05    -0.706825E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.724634E-07
   -0.108372E-13     0.650230E-05    -0.706822E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.744417E-07
   -0.108346E-13     0.650077E-05    -0.706820E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.764038E-07
   -0.108321E-13     0.649925E-05    -0.706817E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.783484E-07
   -0.108295E-13     0.649772E-05    -0.706814E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.802741E-07
   -0.108270E-13     0.649619E-05    -0.706811E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.821793E-07
   -0.108244E-13     0.649467E-05    -0.706808E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.840627E-07
   -0.108219E-13     0.649314E-05    -0.706806E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.859227E-07
   -0.108194E-13     0.649161E-05    -0.706803E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.877579E-07
   -0.108168E-13     0.649009E-05    -0.706800E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.895668E-07
   -0.108143E-13     0.648856E-05    -0.706797E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.913479E-07
   -0.108117E-13     0.648703E-05    -0.706795E-06    -0.115697E+04     0.210411E+01     0.591216E+09     0.930998E-07
